taxon	header	sequence_length	GC_all	valid_sites_all	gc_sites_all	p1_ATP6	p2_ATP6	p4_ATP8	p5_ATP8	p7_COX1	p8_COX1	p10_COX2	p11_COX2	p13_COX3	p14_COX3	p16_CYTB	p17_CYTB	p19_ND1	p20_ND1	p22_ND2	p23_ND2	p25_ND3	p26_ND3	p28_ND4L	p29_ND4L	p31_ND4	p32_ND4	p34_ND5	p35_ND5	p37_ND6	p38_ND6	p40_rrnl	p41_rrns	clean_tax
MW357300.1_Mesala	MW357300.1_Mesala	12925	0.2391439205955335	12896	3084	0.27876106194690264	0.3495575221238938	0.07547169811320754	0.3018867924528302	0.4140625	0.408203125	0.3815789473684211	0.35526315789473684	0.38022813688212925	0.38549618320610685	0.4021164021164021	0.35185185185185186	0.08250825082508251	0.32673267326732675	0.19825072886297376	0.3323615160349854	0.288135593220339	0.3389830508474576	0.07446808510638298	0.26595744680851063	0.3094170403587444	0.26681614349775784	0.259391771019678	0.06810035842293907	0.18562874251497005	0.24550898203592814	0.22532588454376165	0.23746701846965698	MW357300.1_Mesala
MW357301.1_Pseper	MW357301.1_Pseper	12925	0.23369270146591173	12893	3013	0.27876106194690264	0.34513274336283184	0.1509433962264151	0.24528301886792453	0.40625	0.3984375	0.39035087719298245	0.3333333333333333	0.3574144486692015	0.37404580152671757	0.3492063492063492	0.3492063492063492	0.0858085808580858	0.33003300330033003	0.21574344023323616	0.29737609329446063	0.288135593220339	0.3050847457627119	0.10638297872340426	0.26595744680851063	0.30269058295964124	0.2600896860986547	0.26475849731663686	0.07526881720430108	0.17365269461077845	0.23952095808383234	0.2169459962756052	0.2370860927152318	MW357301.1_Pseper
MW357302.1_Stabio	MW357302.1_Stabio	12925	0.25017464876193435	12883	3223	0.30973451327433627	0.3672566371681416	0.1509433962264151	0.24528301886792453	0.423828125	0.40625	0.3815789473684211	0.3508771929824561	0.38783269961977185	0.37786259541984735	0.3968253968253968	0.3439153439153439	0.10561056105610561	0.32673267326732675	0.2099125364431487	0.31486880466472306	0.2627118644067797	0.3305084745762712	0.07446808510638298	0.24468085106382978	0.3094170403587444	0.2600896860986547	0.2629695885509839	0.08781362007168458	0.21686746987951808	0.25301204819277107	0.21787709497206703	0.24064171122994651	MW357302.1_Stabio
MW357303.1_Yermex	MW357303.1_Yermex	12925	0.3039299279125649	12901	3921	0.35398230088495575	0.35398230088495575	0.20754716981132076	0.33962264150943394	0.44140625	0.40625	0.4166666666666667	0.35526315789473684	0.42585551330798477	0.3893129770992366	0.4312169312169312	0.3439153439153439	0.19141914191419143	0.32673267326732675	0.27988338192419826	0.34402332361516036	0.3050847457627119	0.3305084745762712	0.18085106382978725	0.26595744680851063	0.3251121076233184	0.2982062780269058	0.28622540250447226	0.16845878136200718	0.2754491017964072	0.2634730538922156	0.28305400372439476	0.2857142857142857	MW357303.1_Yermex
NC_007702.1_Tamtam	NC_007702.1_Tamtam	12925	0.25122045718713676	12905	3242	0.29646017699115046	0.35398230088495575	0.1509433962264151	0.32075471698113206	0.41015625	0.408203125	0.39035087719298245	0.35526315789473684	0.3840304182509506	0.38549618320610685	0.3994708994708995	0.3386243386243386	0.07920792079207921	0.3234323432343234	0.21282798833819241	0.3236151603498542	0.3220338983050847	0.3305084745762712	0.0425531914893617	0.26595744680851063	0.3094170403587444	0.273542600896861	0.27191413237924866	0.07885304659498207	0.18562874251497005	0.23353293413173654	0.23743016759776536	0.242503259452412	NC_007702.1_Tamtam
NC_009499.1_Retsan	NC_009499.1_Retsan	12925	0.35223019338739864	12824	4517	0.3805309734513274	0.3584070796460177	0.24528301886792453	0.3018867924528302	0.462890625	0.41796875	0.4473684210526316	0.37719298245614036	0.467680608365019	0.4312977099236641	0.47745358090185674	0.4005305039787798	0.29042904290429045	0.33663366336633666	0.3673469387755102	0.3819241982507289	0.3474576271186441	0.3728813559322034	0.2553191489361702	0.30851063829787234	0.3834080717488789	0.3721973094170404	0.3488372093023256	0.27956989247311825	0.2857142857142857	0.32298136645962733	0.3240223463687151	0.33804809052333806	NC_009499.1_Retsan
NC_012901.1_Blager	NC_012901.1_Blager	12925	0.25804700224928256	12893	3327	0.3141592920353982	0.37610619469026546	0.1320754716981132	0.33962264150943394	0.4296875	0.408203125	0.3991228070175439	0.33771929824561403	0.40304182509505704	0.37404580152671757	0.3783068783068783	0.35185185185185186	0.08250825082508251	0.3432343234323432	0.24269005847953215	0.34502923976608185	0.2966101694915254	0.2966101694915254	0.07446808510638298	0.26595744680851063	0.33183856502242154	0.2556053811659193	0.29695885509839	0.07706093189964158	0.23493975903614459	0.26506024096385544	0.23854069223573432	0.27284595300261094	NC_012901.1_Blager
NC_014274.1_Eupsin	NC_014274.1_Eupsin	12925	0.2890704006223259	12855	3716	0.27876106194690264	0.3584070796460177	0.17307692307692307	0.25	0.4296875	0.40234375	0.3392070484581498	0.3392070484581498	0.39543726235741444	0.37404580152671757	0.40476190476190477	0.35809018567639256	0.20666666666666667	0.33	0.29411764705882354	0.35294117647058826	0.3220338983050847	0.358974358974359	0.15217391304347827	0.2608695652173913	0.34080717488789236	0.26905829596412556	0.2898032200357782	0.1971326164874552	0.30246913580246915	0.2654320987654321	0.26933830382106244	0.2777053455019557	NC_014274.1_Eupsin
NC_015800.1_Copfor	NC_015800.1_Copfor	12925	0.35117839862650224	12814	4500	0.415929203539823	0.36283185840707965	0.16981132075471697	0.3584905660377358	0.474609375	0.419921875	0.47368421052631576	0.3815789473684211	0.4790874524714829	0.42366412213740456	0.47354497354497355	0.38461538461538464	0.28052805280528054	0.3432343234323432	0.36151603498542273	0.37317784256559766	0.3813559322033898	0.3898305084745763	0.2553191489361702	0.30851063829787234	0.38288288288288286	0.35585585585585583	0.34525939177101966	0.27956989247311825	0.3105590062111801	0.30434782608695654	0.30726256983240224	0.349002849002849	NC_015800.1_Copfor
NC_018120.1_Masdar	NC_018120.1_Masdar	12925	0.32838950147538437	12878	4229	0.3893805309734513	0.34513274336283184	0.2641509433962264	0.24528301886792453	0.447265625	0.41015625	0.4166666666666667	0.3508771929824561	0.44106463878326996	0.40076335877862596	0.42857142857142855	0.35543766578249336	0.264026402640264	0.32673267326732675	0.34110787172011664	0.36257309941520466	0.3644067796610169	0.3559322033898305	0.2553191489361702	0.2765957446808511	0.3542600896860987	0.29596412556053814	0.3220035778175313	0.23297491039426524	0.33540372670807456	0.2919254658385093	0.31127679403541475	0.3228346456692913	NC_018120.1_Masdar
NC_024028.1_Lepalb	NC_024028.1_Lepalb	12925	0.2725698543880362	12705	3463	0.33185840707964603	0.3495575221238938	0.18867924528301888	0.3018867924528302	0.40625	0.40625	0.43859649122807015	0.35964912280701755	0.3840304182509506	0.37786259541984735	0.42592592592592593	0.3492063492063492	0.1782178217821782	0.3234323432343234	0.3032069970845481	0.3538011695906433	0.3125	0.32142857142857145	0.2191780821917808	0.273972602739726	0.3183856502242152	0.25112107623318386	0.27191413237924866	0.12544802867383512	0.27848101265822783	0.25316455696202533	0.23299161230195714	0.2529585798816568	NC_024028.1_Lepalb
NC_029326.1_Hiefor	NC_029326.1_Hiefor	12925	0.24585977402878811	12922	3177	0.3053097345132743	0.34513274336283184	0.18867924528301888	0.32075471698113206	0.421875	0.408203125	0.39035087719298245	0.35526315789473684	0.38783269961977185	0.38549618320610685	0.3862433862433862	0.3412698412698413	0.0891089108910891	0.3333333333333333	0.2099125364431487	0.34110787172011664	0.3050847457627119	0.3305084745762712	0.07446808510638298	0.26595744680851063	0.3094170403587444	0.273542600896861	0.2629695885509839	0.06810035842293907	0.19161676646706588	0.23952095808383234	0.23019571295433364	0.2318471337579618	NC_029326.1_Hiefor
NC_030264.1_Humnad	NC_030264.1_Humnad	12925	0.30686928205923397	12898	3958	0.34513274336283184	0.37610619469026546	0.2641509433962264	0.2830188679245283	0.4453125	0.404296875	0.4473684210526316	0.35964912280701755	0.4296577946768061	0.38549618320610685	0.4417989417989418	0.3544973544973545	0.20462046204620463	0.33003300330033003	0.31871345029239767	0.3713450292397661	0.3559322033898305	0.3247863247863248	0.1702127659574468	0.2765957446808511	0.33856502242152464	0.3094170403587444	0.32021466905187834	0.1881720430107527	0.31137724550898205	0.25748502994011974	0.2739981360671016	0.2859007832898172	NC_030264.1_Humnad
NC_030265.1_Manrel	NC_030265.1_Manrel	12925	0.2379219572623103	12916	3073	0.2920353982300885	0.36283185840707965	0.18867924528301888	0.3018867924528302	0.41015625	0.408203125	0.40350877192982454	0.36403508771929827	0.38022813688212925	0.38549618320610685	0.4074074074074074	0.3439153439153439	0.0429042904290429	0.33003300330033003	0.22157434402332363	0.34210526315789475	0.3050847457627119	0.3305084745762712	0.06382978723404255	0.26595744680851063	0.3071748878923767	0.273542600896861	0.26833631484794274	0.04121863799283154	0.2275449101796407	0.23353293413173654	0.22253258845437615	0.24646983311938384	NC_030265.1_Manrel
NC_030266.1_Tensin	NC_030266.1_Tensin	12925	0.25092879256965944	12920	3242	0.29646017699115046	0.36283185840707965	0.20754716981132076	0.32075471698113206	0.4375	0.404296875	0.37719298245614036	0.36403508771929827	0.39923954372623577	0.38549618320610685	0.4021164021164021	0.3492063492063492	0.0858085808580858	0.32673267326732675	0.20408163265306123	0.3333333333333333	0.3135593220338983	0.3305084745762712	0.0851063829787234	0.26595744680851063	0.31390134529147984	0.26681614349775784	0.26475849731663686	0.08422939068100359	0.2275449101796407	0.23353293413173654	0.22811918063314712	0.2515964240102171	NC_030266.1_Tensin
NC_030267.1_Cregem	NC_030267.1_Cregem	12925	0.24519975224527718	12916	3167	0.3053097345132743	0.34513274336283184	0.1509433962264151	0.3018867924528302	0.400390625	0.408203125	0.39035087719298245	0.34210526315789475	0.3688212927756654	0.38549618320610685	0.3783068783068783	0.3386243386243386	0.07590759075907591	0.31683168316831684	0.2303206997084548	0.33819241982507287	0.2966101694915254	0.288135593220339	0.0851063829787234	0.2872340425531915	0.30493273542600896	0.24887892376681614	0.25760286225402507	0.07885304659498207	0.17964071856287425	0.23952095808383234	0.2271880819366853	0.2609254498714653	NC_030267.1_Cregem
NC_030268.1_Anazhe	NC_030268.1_Anazhe	12925	0.2287748626267317	12921	2956	0.27876106194690264	0.35398230088495575	0.09433962264150944	0.20754716981132076	0.384765625	0.40234375	0.38596491228070173	0.34210526315789475	0.3726235741444867	0.37404580152671757	0.3544973544973545	0.3412698412698413	0.036303630363036306	0.3201320132013201	0.2099125364431487	0.3119533527696793	0.2627118644067797	0.3050847457627119	0.09574468085106383	0.26595744680851063	0.31390134529147984	0.25112107623318386	0.259391771019678	0.05913978494623656	0.17365269461077845	0.2275449101796407	0.21787709497206703	0.20945083014048532	NC_030268.1_Anazhe
NC_034282.1_Rhobra	NC_034282.1_Rhobra	12925	0.24744582043343652	12920	3197	0.2920353982300885	0.3584070796460177	0.11320754716981132	0.2830188679245283	0.42578125	0.408203125	0.37280701754385964	0.34649122807017546	0.3840304182509506	0.38549618320610685	0.4021164021164021	0.3492063492063492	0.0924092409240924	0.33003300330033003	0.2099125364431487	0.33527696793002915	0.3135593220338983	0.3389830508474576	0.06382978723404255	0.26595744680851063	0.31614349775784756	0.2713004484304933	0.2772808586762075	0.06272401433691756	0.2215568862275449	0.25748502994011974	0.2271880819366853	0.25191815856777494	NC_034282.1_Rhobra
NC_034283.1_Hiepat	NC_034283.1_Hiepat	12925	0.2569460568067487	12921	3320	0.3008849557522124	0.35398230088495575	0.1509433962264151	0.2830188679245283	0.423828125	0.404296875	0.37280701754385964	0.3508771929824561	0.3916349809885932	0.3816793893129771	0.4074074074074074	0.3544973544973545	0.1254125412541254	0.3201320132013201	0.24198250728862974	0.32653061224489793	0.3220338983050847	0.3050847457627119	0.11702127659574468	0.26595744680851063	0.32062780269058294	0.2757847533632287	0.2772808586762075	0.08960573476702509	0.23353293413173654	0.24550898203592814	0.23743016759776536	0.2567049808429119	NC_034283.1_Hiepat
NC_034284.1_Rhoval	NC_034284.1_Rhoval	12925	0.2515090543259557	12922	3250	0.3008849557522124	0.35398230088495575	0.1509433962264151	0.3018867924528302	0.421875	0.41015625	0.3815789473684211	0.35526315789473684	0.38022813688212925	0.3816793893129771	0.3783068783068783	0.34656084656084657	0.0858085808580858	0.33663366336633666	0.22740524781341107	0.34402332361516036	0.2627118644067797	0.3220338983050847	0.09574468085106383	0.26595744680851063	0.31390134529147984	0.2713004484304933	0.26833631484794274	0.1003584229390681	0.19760479041916168	0.24550898203592814	0.2309124767225326	0.24107142857142858	NC_034284.1_Rhoval
NC_037203.1_Amanaw	NC_037203.1_Amanaw	12925	0.25131864722308406	12892	3240	0.30973451327433627	0.3672566371681416	0.11320754716981132	0.2830188679245283	0.4140625	0.404296875	0.39035087719298245	0.35964912280701755	0.3650190114068441	0.37404580152671757	0.3968253968253968	0.3492063492063492	0.06930693069306931	0.3201320132013201	0.2303206997084548	0.3469387755102041	0.288135593220339	0.3305084745762712	0.10638297872340426	0.2765957446808511	0.30786516853932583	0.273542600896861	0.26833631484794274	0.07526881720430108	0.21212121212121213	0.22424242424242424	0.2206703910614525	0.22470433639947437	NC_037203.1_Amanaw
NC_037204.1_Sphlin	NC_037204.1_Sphlin	12925	0.25850973094518104	12897	3334	0.3008849557522124	0.3584070796460177	0.20754716981132076	0.2830188679245283	0.4324853228962818	0.410958904109589	0.39035087719298245	0.36403508771929827	0.3916349809885932	0.38549618320610685	0.4021164021164021	0.34656084656084657	0.11551155115511551	0.33003300330033003	0.21865889212827988	0.34402332361516036	0.2711864406779661	0.3135593220338983	0.11702127659574468	0.26595744680851063	0.3183856502242152	0.2914798206278027	0.27906976744186046	0.07885304659498207	0.2155688622754491	0.23952095808383234	0.2309124767225326	0.2388451443569554	NC_037204.1_Sphlin
NC_037205.1_Troten	NC_037205.1_Troten	12925	0.26636130735191366	12881	3431	0.3185840707964602	0.3584070796460177	0.1509433962264151	0.3018867924528302	0.4207436399217221	0.4050880626223092	0.41228070175438597	0.3333333333333333	0.4220532319391635	0.38549618320610685	0.42592592592592593	0.3439153439153439	0.0924092409240924	0.3333333333333333	0.26239067055393583	0.3323615160349854	0.3305084745762712	0.3305084745762712	0.10638297872340426	0.2765957446808511	0.32062780269058294	0.29596412556053814	0.29338103756708406	0.0931899641577061	0.25748502994011974	0.25149700598802394	0.239292364990689	0.26273458445040215	NC_037205.1_Troten
NC_037206.1_Scesim	NC_037206.1_Scesim	12925	0.27242421893170016	12899	3514	0.3008849557522124	0.36283185840707965	0.18867924528301888	0.3584905660377358	0.4296875	0.40625	0.42543859649122806	0.3684210526315789	0.41825095057034223	0.3816793893129771	0.43386243386243384	0.3544973544973545	0.1353135313531353	0.33003300330033003	0.282798833819242	0.3469387755102041	0.3474576271186441	0.3389830508474576	0.11702127659574468	0.2765957446808511	0.3116591928251121	0.2757847533632287	0.27906976744186046	0.1039426523297491	0.2155688622754491	0.25149700598802394	0.24953445065176907	0.2614980289093298	NC_037206.1_Scesim
NC_037207.1_Schbic	NC_037207.1_Schbic	12925	0.253431562621171	12895	3268	0.3230088495575221	0.336283185840708	0.1509433962264151	0.18867924528301888	0.41015625	0.400390625	0.39473684210526316	0.34210526315789475	0.37786259541984735	0.37547892720306514	0.373015873015873	0.3412698412698413	0.12871287128712872	0.3201320132013201	0.25513196480938416	0.31085043988269795	0.2796610169491525	0.3050847457627119	0.1595744680851064	0.2765957446808511	0.32062780269058294	0.273542600896861	0.23971377459749552	0.0931899641577061	0.2694610778443114	0.2215568862275449	0.23277467411545624	0.23759791122715404	NC_037207.1_Schbic
NC_037208.1_Eomyun	NC_037208.1_Eomyun	12925	0.26967251280459414	12886	3475	0.3466666666666667	0.37777777777777777	0.16981132075471697	0.2830188679245283	0.44422700587084146	0.410958904109589	0.4605263157894737	0.34210526315789475	0.4372623574144487	0.3931297709923664	0.4312169312169312	0.3439153439153439	0.1188118811881188	0.33003300330033003	0.27113702623906705	0.3323615160349854	0.3275862068965517	0.31896551724137934	0.10638297872340426	0.2765957446808511	0.31390134529147984	0.2600896860986547	0.26833631484794274	0.1039426523297491	0.2694610778443114	0.2155688622754491	0.24953445065176907	0.2710526315789474	NC_037208.1_Eomyun
NC_037234.1_Crejia	NC_037234.1_Crejia	12925	0.24660405185127687	12883	3177	0.3053097345132743	0.3495575221238938	0.16981132075471697	0.3018867924528302	0.400390625	0.40625	0.37719298245614036	0.33771929824561403	0.3726235741444867	0.3816793893129771	0.37566137566137564	0.3386243386243386	0.0627062706270627	0.31683168316831684	0.2303206997084548	0.33527696793002915	0.2711864406779661	0.3050847457627119	0.09195402298850575	0.27586206896551724	0.30269058295964124	0.25112107623318386	0.26118067978533094	0.08422939068100359	0.2215568862275449	0.2215568862275449	0.22998137802607077	0.2584856396866841	NC_037234.1_Crejia
NC_037235.1_Sibpre	NC_037235.1_Sibpre	12925	0.2537406000465152	12899	3273	0.3141592920353982	0.35398230088495575	0.1320754716981132	0.32075471698113206	0.408203125	0.41015625	0.42105263157894735	0.33771929824561403	0.4068441064638783	0.3931297709923664	0.37566137566137564	0.3439153439153439	0.1254125412541254	0.3234323432343234	0.2565597667638484	0.31486880466472306	0.288135593220339	0.3135593220338983	0.1276595744680851	0.26595744680851063	0.31614349775784756	0.28475336322869954	0.26833631484794274	0.0967741935483871	0.17365269461077845	0.2155688622754491	0.22532588454376165	0.24704336399474375	NC_037235.1_Sibpre
NC_037496.1_Crymer	NC_037496.1_Crymer	12925	0.26650100947352073	12878	3432	0.35398230088495575	0.37168141592920356	0.16981132075471697	0.2830188679245283	0.44140625	0.4140625	0.39473684210526316	0.34210526315789475	0.39923954372623577	0.37404580152671757	0.36772486772486773	0.3439153439153439	0.1419141914191419	0.33993399339933994	0.2099125364431487	0.31486880466472306	0.2966101694915254	0.3389830508474576	0.10638297872340426	0.2553191489361702	0.3295964125560538	0.273542600896861	0.2772808586762075	0.10931899641577061	0.22289156626506024	0.2891566265060241	0.24953095684803	0.2632978723404255	NC_037496.1_Crymer
NC_037697.1_Parpol	NC_037697.1_Parpol	12925	0.2590524928277894	12897	3341	0.29646017699115046	0.3407079646017699	0.18867924528301888	0.24528301886792453	0.41015625	0.41015625	0.40969162995594716	0.34801762114537443	0.38022813688212925	0.37786259541984735	0.4021164021164021	0.335978835978836	0.10561056105610561	0.3201320132013201	0.2565597667638484	0.30903790087463556	0.2627118644067797	0.3305084745762712	0.11702127659574468	0.2553191489361702	0.32882882882882886	0.2635135135135135	0.259391771019678	0.10752688172043011	0.25748502994011974	0.23952095808383234	0.23184357541899442	0.24641460234680573	NC_037697.1_Parpol
NC_039940.1_Perbru	NC_039940.1_Perbru	12925	0.25991462941404736	12885	3349	0.3185840707964602	0.36283185840707965	0.1509433962264151	0.18867924528301888	0.4296875	0.4140625	0.39473684210526316	0.32894736842105265	0.40304182509505704	0.37786259541984735	0.3994708994708995	0.3544973544973545	0.1353135313531353	0.3432343234323432	0.21929824561403508	0.34210526315789475	0.2966101694915254	0.3644067796610169	0.10638297872340426	0.24468085106382978	0.3438202247191011	0.25617977528089886	0.2826475849731664	0.08960573476702509	0.24096385542168675	0.2469879518072289	0.23854069223573432	0.25098554533508544	NC_039940.1_Perbru
NC_045876.1_Psybor	NC_045876.1_Psybor	12925	0.2527693856998993	12909	3263	0.3053097345132743	0.36283185840707965	0.11320754716981132	0.32075471698113206	0.412109375	0.40234375	0.39035087719298245	0.34649122807017546	0.38783269961977185	0.38549618320610685	0.3941798941798942	0.3439153439153439	0.0924092409240924	0.3234323432343234	0.239067055393586	0.3119533527696793	0.2966101694915254	0.3305084745762712	0.11702127659574468	0.26595744680851063	0.3071748878923767	0.2600896860986547	0.2701252236135957	0.08781362007168458	0.17964071856287425	0.2215568862275449	0.22439478584729983	0.2490272373540856	NC_045876.1_Psybor
NC_048984.1_Hiemem	NC_048984.1_Hiemem	12925	0.25586981790003877	12905	3302	0.3008849557522124	0.3495575221238938	0.11320754716981132	0.3018867924528302	0.421875	0.404296875	0.39035087719298245	0.35526315789473684	0.3916349809885932	0.37786259541984735	0.3994708994708995	0.35185185185185186	0.10891089108910891	0.33003300330033003	0.2303206997084548	0.3216374269005848	0.288135593220339	0.3305084745762712	0.18085106382978725	0.26595744680851063	0.31390134529147984	0.289237668161435	0.27906976744186046	0.08602150537634409	0.20958083832335328	0.24550898203592814	0.23184357541899442	0.23697916666666666	NC_048984.1_Hiemem
NC_051489.1_Rholon	NC_051489.1_Rholon	12925	0.2433356648791482	12867	3131	0.3008849557522124	0.3407079646017699	0.1320754716981132	0.3584905660377358	0.423828125	0.408203125	0.37719298245614036	0.34649122807017546	0.38022813688212925	0.37786259541984735	0.36243386243386244	0.3439153439153439	0.07920792079207921	0.33003300330033003	0.23615160349854228	0.33527696793002915	0.2627118644067797	0.3474576271186441	0.0851063829787234	0.2765957446808511	0.3116591928251121	0.2713004484304933	0.26475849731663686	0.043010752688172046	0.18562874251497005	0.24550898203592814	0.2271880819366853	0.24142661179698216	NC_051489.1_Rholon
NC_051490.1_Plibim	NC_051490.1_Plibim	12925	0.2795440446650124	12896	3605	0.34513274336283184	0.3584070796460177	0.20754716981132076	0.20754716981132076	0.419921875	0.4070450097847358	0.40350877192982454	0.3684210526315789	0.39543726235741444	0.37404580152671757	0.4126984126984127	0.3333333333333333	0.15181518151815182	0.33003300330033003	0.31486880466472306	0.3498542274052478	0.3050847457627119	0.3389830508474576	0.14893617021276595	0.2872340425531915	0.3251121076233184	0.31390134529147984	0.29338103756708406	0.13440860215053763	0.2694610778443114	0.2694610778443114	0.24953445065176907	0.25263157894736843	NC_051490.1_Plibim
NC_051892.1_Arrpal	NC_051892.1_Arrpal	12925	0.22541427907697073	12914	2911	0.28761061946902655	0.3185840707964602	0.1509433962264151	0.20754716981132076	0.388671875	0.40234375	0.34210526315789475	0.3201754385964912	0.34600760456273766	0.35877862595419846	0.35185185185185186	0.328042328042328	0.08250825082508251	0.3333333333333333	0.23615160349854228	0.29737609329446063	0.2288135593220339	0.3135593220338983	0.0425531914893617	0.2553191489361702	0.30493273542600896	0.23542600896860988	0.24329159212880144	0.04838709677419355	0.17365269461077845	0.2155688622754491	0.20204841713221602	0.20876288659793815	NC_051892.1_Arrpal
NC_057070.1_Amohai	NC_057070.1_Amohai	12925	0.2842088950875562	12906	3668	0.3495575221238938	0.36283185840707965	0.20754716981132076	0.2830188679245283	0.439453125	0.4050880626223092	0.4342105263157895	0.34649122807017546	0.40458015267175573	0.3831417624521073	0.42063492063492064	0.34656084656084657	0.1617161716171617	0.33993399339933994	0.27405247813411077	0.3519061583577713	0.3135593220338983	0.3474576271186441	0.13829787234042554	0.2872340425531915	0.32286995515695066	0.27802690582959644	0.3023255813953488	0.16487455197132617	0.25149700598802394	0.24550898203592814	0.25232774674115455	0.24387096774193548	NC_057070.1_Amohai
NC_063851.1_Sinden	NC_063851.1_Sinden	12925	0.2892331525948877	12910	3734	0.33185840707964603	0.3584070796460177	0.18867924528301888	0.33962264150943394	0.44140625	0.40234375	0.42105263157894735	0.36403508771929827	0.42366412213740456	0.3793103448275862	0.455026455026455	0.3492063492063492	0.12211221122112212	0.33003300330033003	0.27988338192419826	0.3498542274052478	0.3389830508474576	0.3389830508474576	0.0851063829787234	0.26595744680851063	0.31390134529147984	0.30269058295964124	0.3041144901610018	0.15591397849462366	0.2634730538922156	0.23952095808383234	0.2467411545623836	0.24903225806451612	NC_063851.1_Sinden
NC_065745.1_Hiechi	NC_065745.1_Hiechi	12925	0.24481424148606812	12920	3163	0.3053097345132743	0.3495575221238938	0.20754716981132076	0.3018867924528302	0.42578125	0.41015625	0.38596491228070173	0.35526315789473684	0.3840304182509506	0.37786259541984735	0.3783068783068783	0.3412698412698413	0.0891089108910891	0.3333333333333333	0.2099125364431487	0.33819241982507287	0.2966101694915254	0.3389830508474576	0.0851063829787234	0.26595744680851063	0.3101123595505618	0.27640449438202247	0.26118067978533094	0.05734767025089606	0.19760479041916168	0.23353293413173654	0.2346368715083799	0.23439490445859873	NC_065745.1_Hiechi
NC_065746.1_Hiezha	NC_065746.1_Hiezha	12925	0.2419130165609039	12922	3126	0.2831858407079646	0.3495575221238938	0.1509433962264151	0.3018867924528302	0.41796875	0.41015625	0.3684210526315789	0.35964912280701755	0.38022813688212925	0.3816793893129771	0.3941798941798942	0.3492063492063492	0.066006600660066	0.33003300330033003	0.21574344023323616	0.3236151603498542	0.2627118644067797	0.3135593220338983	0.07446808510638298	0.2553191489361702	0.3116591928251121	0.2713004484304933	0.25760286225402507	0.07168458781362007	0.2155688622754491	0.25149700598802394	0.2309124767225326	0.2461734693877551	NC_065746.1_Hiezha
NC_065758.1_Hiemac	NC_065758.1_Hiemac	12925	0.2501354384335578	12921	3232	0.3008849557522124	0.34513274336283184	0.1320754716981132	0.2641509433962264	0.43359375	0.40625	0.37719298245614036	0.3508771929824561	0.3916349809885932	0.38549618320610685	0.4021164021164021	0.3492063492063492	0.1188118811881188	0.3234323432343234	0.22740524781341107	0.32653061224489793	0.3135593220338983	0.3135593220338983	0.05319148936170213	0.26595744680851063	0.3094170403587444	0.273542600896861	0.26654740608228983	0.06810035842293907	0.2275449101796407	0.24550898203592814	0.23370577281191807	0.24265644955300128	NC_065758.1_Hiemac
NC_065759.1_Tenang	NC_065759.1_Tenang	12925	0.2554953560371517	12920	3301	0.3230088495575221	0.3584070796460177	0.20754716981132076	0.33962264150943394	0.427734375	0.40625	0.40350877192982454	0.3684210526315789	0.39923954372623577	0.37786259541984735	0.40476190476190477	0.35185185185185186	0.10231023102310231	0.3234323432343234	0.22157434402332363	0.33819241982507287	0.288135593220339	0.3220338983050847	0.13829787234042554	0.26595744680851063	0.31685393258426964	0.273542600896861	0.2737030411449016	0.1003584229390681	0.20359281437125748	0.2275449101796407	0.239292364990689	0.25798212005108556	NC_065759.1_Tenang
NC_065760.1_Stamac	NC_065760.1_Stamac	12925	0.25189599133261104	12922	3255	0.3008849557522124	0.3584070796460177	0.1509433962264151	0.33962264150943394	0.4296875	0.41015625	0.40789473684210525	0.3508771929824561	0.40304182509505704	0.37786259541984735	0.3941798941798942	0.3492063492063492	0.0924092409240924	0.33663366336633666	0.23615160349854228	0.3498542274052478	0.2796610169491525	0.3220338983050847	0.06382978723404255	0.26595744680851063	0.31390134529147984	0.273542600896861	0.27549194991055453	0.07706093189964158	0.2215568862275449	0.2215568862275449	0.22439478584729983	0.2423469387755102	NC_065760.1_Stamac
NC_065761.1_Stafla	NC_065761.1_Stafla	12925	0.24887788268069957	12922	3216	0.3008849557522124	0.36283185840707965	0.1320754716981132	0.3584905660377358	0.435546875	0.41015625	0.39035087719298245	0.3508771929824561	0.38783269961977185	0.38549618320610685	0.40476190476190477	0.3492063492063492	0.10561056105610561	0.33003300330033003	0.24198250728862974	0.33527696793002915	0.2627118644067797	0.3220338983050847	0.09574468085106383	0.26595744680851063	0.3116591928251121	0.2600896860986547	0.2737030411449016	0.07168458781362007	0.20359281437125748	0.23353293413173654	0.22532588454376165	0.2512755102040816	NC_065761.1_Stafla
NC_066978.1_Paragr	NC_066978.1_Paragr	12925	0.2435718711276332	12912	3145	0.3008849557522124	0.3230088495575221	0.16981132075471697	0.3018867924528302	0.416015625	0.3984375	0.35964912280701755	0.34649122807017546	0.376425855513308	0.366412213740458	0.3968253968253968	0.3439153439153439	0.0891089108910891	0.3201320132013201	0.24489795918367346	0.3119533527696793	0.27350427350427353	0.3333333333333333	0.031914893617021274	0.26595744680851063	0.3183856502242152	0.24887892376681614	0.2616487455197133	0.06104129263913824	0.18562874251497005	0.2275449101796407	0.21135940409683426	0.23846153846153847	NC_066978.1_Paragr
