taxon	header	partition	gc_content	valid_sites	gc_sites	n_sites_in_partition
NC_012901.1_Blager	NC_012901.1_Blager	p41_rrns	0.27284595300261094	766	209	787
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p1_ATP6	0.27876106194690264	226	63	226
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p2_ATP6	0.3584070796460177	226	81	226
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p4_ATP8	0.17307692307692307	52	9	53
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p5_ATP8	0.25	52	13	53
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p7_COX1	0.4296875	512	220	512
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p8_COX1	0.40234375	512	206	512
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p10_COX2	0.3392070484581498	227	77	228
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p11_COX2	0.3392070484581498	227	77	228
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p13_COX3	0.39543726235741444	263	104	263
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p14_COX3	0.37404580152671757	262	98	262
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p16_CYTB	0.40476190476190477	378	153	378
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p17_CYTB	0.35809018567639256	377	135	378
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p19_ND1	0.20666666666666667	300	62	303
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p20_ND1	0.33	300	99	303
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p22_ND2	0.29411764705882354	340	100	343
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p23_ND2	0.35294117647058826	340	120	343
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p25_ND3	0.3220338983050847	118	38	118
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p26_ND3	0.358974358974359	117	42	118
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p28_ND4L	0.15217391304347827	92	14	94
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p29_ND4L	0.2608695652173913	92	24	94
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p31_ND4	0.34080717488789236	446	152	446
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p32_ND4	0.26905829596412556	446	120	446
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p34_ND5	0.2898032200357782	559	162	559
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p35_ND5	0.1971326164874552	558	110	558
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p37_ND6	0.30246913580246915	162	49	167
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p38_ND6	0.2654320987654321	162	43	167
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p40_rrnl	0.26933830382106244	1073	289	1074
NC_014274.1_Eupsin	NC_014274.1_Eupsin	p41_rrns	0.2777053455019557	767	213	787
NC_015800.1_Copfor	NC_015800.1_Copfor	p1_ATP6	0.415929203539823	226	94	226
NC_015800.1_Copfor	NC_015800.1_Copfor	p2_ATP6	0.36283185840707965	226	82	226
NC_015800.1_Copfor	NC_015800.1_Copfor	p4_ATP8	0.16981132075471697	53	9	53
NC_015800.1_Copfor	NC_015800.1_Copfor	p5_ATP8	0.3584905660377358	53	19	53
NC_015800.1_Copfor	NC_015800.1_Copfor	p7_COX1	0.474609375	512	243	512
NC_015800.1_Copfor	NC_015800.1_Copfor	p8_COX1	0.419921875	512	215	512
NC_015800.1_Copfor	NC_015800.1_Copfor	p10_COX2	0.47368421052631576	228	108	228
NC_015800.1_Copfor	NC_015800.1_Copfor	p11_COX2	0.3815789473684211	228	87	228
NC_015800.1_Copfor	NC_015800.1_Copfor	p13_COX3	0.4790874524714829	263	126	263
NC_015800.1_Copfor	NC_015800.1_Copfor	p14_COX3	0.42366412213740456	262	111	262
NC_015800.1_Copfor	NC_015800.1_Copfor	p16_CYTB	0.47354497354497355	378	179	378
NC_015800.1_Copfor	NC_015800.1_Copfor	p17_CYTB	0.38461538461538464	377	145	378
NC_015800.1_Copfor	NC_015800.1_Copfor	p19_ND1	0.28052805280528054	303	85	303
NC_015800.1_Copfor	NC_015800.1_Copfor	p20_ND1	0.3432343234323432	303	104	303
NC_015800.1_Copfor	NC_015800.1_Copfor	p22_ND2	0.36151603498542273	343	124	343
NC_015800.1_Copfor	NC_015800.1_Copfor	p23_ND2	0.37317784256559766	343	128	343
NC_015800.1_Copfor	NC_015800.1_Copfor	p25_ND3	0.3813559322033898	118	45	118
NC_015800.1_Copfor	NC_015800.1_Copfor	p26_ND3	0.3898305084745763	118	46	118
NC_015800.1_Copfor	NC_015800.1_Copfor	p28_ND4L	0.2553191489361702	94	24	94
NC_015800.1_Copfor	NC_015800.1_Copfor	p29_ND4L	0.30851063829787234	94	29	94
NC_015800.1_Copfor	NC_015800.1_Copfor	p31_ND4	0.38288288288288286	444	170	446
NC_015800.1_Copfor	NC_015800.1_Copfor	p32_ND4	0.35585585585585583	444	158	446
NC_015800.1_Copfor	NC_015800.1_Copfor	p34_ND5	0.34525939177101966	559	193	559
NC_015800.1_Copfor	NC_015800.1_Copfor	p35_ND5	0.27956989247311825	558	156	558
NC_015800.1_Copfor	NC_015800.1_Copfor	p37_ND6	0.3105590062111801	161	50	167
NC_015800.1_Copfor	NC_015800.1_Copfor	p38_ND6	0.30434782608695654	161	49	167
NC_015800.1_Copfor	NC_015800.1_Copfor	p40_rrnl	0.30726256983240224	1074	330	1074
NC_015800.1_Copfor	NC_015800.1_Copfor	p41_rrns	0.349002849002849	702	245	787
NC_018120.1_Masdar	NC_018120.1_Masdar	p1_ATP6	0.3893805309734513	226	88	226
NC_018120.1_Masdar	NC_018120.1_Masdar	p2_ATP6	0.34513274336283184	226	78	226
NC_018120.1_Masdar	NC_018120.1_Masdar	p4_ATP8	0.2641509433962264	53	14	53
NC_018120.1_Masdar	NC_018120.1_Masdar	p5_ATP8	0.24528301886792453	53	13	53
NC_018120.1_Masdar	NC_018120.1_Masdar	p7_COX1	0.447265625	512	229	512
NC_018120.1_Masdar	NC_018120.1_Masdar	p8_COX1	0.41015625	512	210	512
NC_018120.1_Masdar	NC_018120.1_Masdar	p10_COX2	0.4166666666666667	228	95	228
NC_018120.1_Masdar	NC_018120.1_Masdar	p11_COX2	0.3508771929824561	228	80	228
NC_018120.1_Masdar	NC_018120.1_Masdar	p13_COX3	0.44106463878326996	263	116	263
NC_018120.1_Masdar	NC_018120.1_Masdar	p14_COX3	0.40076335877862596	262	105	262
NC_018120.1_Masdar	NC_018120.1_Masdar	p16_CYTB	0.42857142857142855	378	162	378
NC_018120.1_Masdar	NC_018120.1_Masdar	p17_CYTB	0.35543766578249336	377	134	378
NC_018120.1_Masdar	NC_018120.1_Masdar	p19_ND1	0.264026402640264	303	80	303
NC_018120.1_Masdar	NC_018120.1_Masdar	p20_ND1	0.32673267326732675	303	99	303
NC_018120.1_Masdar	NC_018120.1_Masdar	p22_ND2	0.34110787172011664	343	117	343
NC_018120.1_Masdar	NC_018120.1_Masdar	p23_ND2	0.36257309941520466	342	124	343
NC_018120.1_Masdar	NC_018120.1_Masdar	p25_ND3	0.3644067796610169	118	43	118
NC_018120.1_Masdar	NC_018120.1_Masdar	p26_ND3	0.3559322033898305	118	42	118
NC_018120.1_Masdar	NC_018120.1_Masdar	p28_ND4L	0.2553191489361702	94	24	94
NC_018120.1_Masdar	NC_018120.1_Masdar	p29_ND4L	0.2765957446808511	94	26	94
NC_018120.1_Masdar	NC_018120.1_Masdar	p31_ND4	0.3542600896860987	446	158	446
NC_018120.1_Masdar	NC_018120.1_Masdar	p32_ND4	0.29596412556053814	446	132	446
NC_018120.1_Masdar	NC_018120.1_Masdar	p34_ND5	0.3220035778175313	559	180	559
NC_018120.1_Masdar	NC_018120.1_Masdar	p35_ND5	0.23297491039426524	558	130	558
NC_018120.1_Masdar	NC_018120.1_Masdar	p37_ND6	0.33540372670807456	161	54	167
NC_018120.1_Masdar	NC_018120.1_Masdar	p38_ND6	0.2919254658385093	161	47	167
NC_018120.1_Masdar	NC_018120.1_Masdar	p40_rrnl	0.31127679403541475	1073	334	1074
NC_018120.1_Masdar	NC_018120.1_Masdar	p41_rrns	0.3228346456692913	762	246	787
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p1_ATP6	0.33185840707964603	226	75	226
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p2_ATP6	0.3495575221238938	226	79	226
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p4_ATP8	0.18867924528301888	53	10	53
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p5_ATP8	0.3018867924528302	53	16	53
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p7_COX1	0.40625	512	208	512
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p8_COX1	0.40625	512	208	512
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p10_COX2	0.43859649122807015	228	100	228
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p11_COX2	0.35964912280701755	228	82	228
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p13_COX3	0.3840304182509506	263	101	263
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p14_COX3	0.37786259541984735	262	99	262
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p16_CYTB	0.42592592592592593	378	161	378
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p17_CYTB	0.3492063492063492	378	132	378
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p19_ND1	0.1782178217821782	303	54	303
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p20_ND1	0.3234323432343234	303	98	303
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p22_ND2	0.3032069970845481	343	104	343
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p23_ND2	0.3538011695906433	342	121	343
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p25_ND3	0.3125	112	35	118
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p26_ND3	0.32142857142857145	112	36	118
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p28_ND4L	0.2191780821917808	73	16	94
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p29_ND4L	0.273972602739726	73	20	94
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p31_ND4	0.3183856502242152	446	142	446
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p32_ND4	0.25112107623318386	446	112	446
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p34_ND5	0.27191413237924866	559	152	559
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p35_ND5	0.12544802867383512	558	70	558
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p37_ND6	0.27848101265822783	158	44	167
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p38_ND6	0.25316455696202533	158	40	167
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p40_rrnl	0.23299161230195714	1073	250	1074
NC_024028.1_Lepalb	NC_024028.1_Lepalb	p41_rrns	0.2529585798816568	676	171	787
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p1_ATP6	0.3053097345132743	226	69	226
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p2_ATP6	0.34513274336283184	226	78	226
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p4_ATP8	0.18867924528301888	53	10	53
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p5_ATP8	0.32075471698113206	53	17	53
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p7_COX1	0.421875	512	216	512
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p8_COX1	0.408203125	512	209	512
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p10_COX2	0.39035087719298245	228	89	228
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p11_COX2	0.35526315789473684	228	81	228
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p13_COX3	0.38783269961977185	263	102	263
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p14_COX3	0.38549618320610685	262	101	262
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p16_CYTB	0.3862433862433862	378	146	378
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p17_CYTB	0.3412698412698413	378	129	378
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p19_ND1	0.0891089108910891	303	27	303
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p20_ND1	0.3333333333333333	303	101	303
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p22_ND2	0.2099125364431487	343	72	343
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p23_ND2	0.34110787172011664	343	117	343
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p25_ND3	0.3050847457627119	118	36	118
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p26_ND3	0.3305084745762712	118	39	118
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p28_ND4L	0.07446808510638298	94	7	94
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p29_ND4L	0.26595744680851063	94	25	94
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p31_ND4	0.3094170403587444	446	138	446
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p32_ND4	0.273542600896861	446	122	446
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p34_ND5	0.2629695885509839	559	147	559
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p35_ND5	0.06810035842293907	558	38	558
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p37_ND6	0.19161676646706588	167	32	167
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p38_ND6	0.23952095808383234	167	40	167
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p40_rrnl	0.23019571295433364	1073	247	1074
NC_029326.1_Hiefor	NC_029326.1_Hiefor	p41_rrns	0.2318471337579618	785	182	787
NC_030264.1_Humnad	NC_030264.1_Humnad	p1_ATP6	0.34513274336283184	226	78	226
NC_030264.1_Humnad	NC_030264.1_Humnad	p2_ATP6	0.37610619469026546	226	85	226
NC_030264.1_Humnad	NC_030264.1_Humnad	p4_ATP8	0.2641509433962264	53	14	53
NC_030264.1_Humnad	NC_030264.1_Humnad	p5_ATP8	0.2830188679245283	53	15	53
NC_030264.1_Humnad	NC_030264.1_Humnad	p7_COX1	0.4453125	512	228	512
NC_030264.1_Humnad	NC_030264.1_Humnad	p8_COX1	0.404296875	512	207	512
NC_030264.1_Humnad	NC_030264.1_Humnad	p10_COX2	0.4473684210526316	228	102	228
NC_030264.1_Humnad	NC_030264.1_Humnad	p11_COX2	0.35964912280701755	228	82	228
NC_030264.1_Humnad	NC_030264.1_Humnad	p13_COX3	0.4296577946768061	263	113	263
NC_030264.1_Humnad	NC_030264.1_Humnad	p14_COX3	0.38549618320610685	262	101	262
NC_030264.1_Humnad	NC_030264.1_Humnad	p16_CYTB	0.4417989417989418	378	167	378
NC_030264.1_Humnad	NC_030264.1_Humnad	p17_CYTB	0.3544973544973545	378	134	378
NC_030264.1_Humnad	NC_030264.1_Humnad	p19_ND1	0.20462046204620463	303	62	303
NC_030264.1_Humnad	NC_030264.1_Humnad	p20_ND1	0.33003300330033003	303	100	303
NC_030264.1_Humnad	NC_030264.1_Humnad	p22_ND2	0.31871345029239767	342	109	343
NC_030264.1_Humnad	NC_030264.1_Humnad	p23_ND2	0.3713450292397661	342	127	343
NC_030264.1_Humnad	NC_030264.1_Humnad	p25_ND3	0.3559322033898305	118	42	118
NC_030264.1_Humnad	NC_030264.1_Humnad	p26_ND3	0.3247863247863248	117	38	118
NC_030264.1_Humnad	NC_030264.1_Humnad	p28_ND4L	0.1702127659574468	94	16	94
NC_030264.1_Humnad	NC_030264.1_Humnad	p29_ND4L	0.2765957446808511	94	26	94
NC_030264.1_Humnad	NC_030264.1_Humnad	p31_ND4	0.33856502242152464	446	151	446
NC_030264.1_Humnad	NC_030264.1_Humnad	p32_ND4	0.3094170403587444	446	138	446
NC_030264.1_Humnad	NC_030264.1_Humnad	p34_ND5	0.32021466905187834	559	179	559
NC_030264.1_Humnad	NC_030264.1_Humnad	p35_ND5	0.1881720430107527	558	105	558
NC_030264.1_Humnad	NC_030264.1_Humnad	p37_ND6	0.31137724550898205	167	52	167
NC_030264.1_Humnad	NC_030264.1_Humnad	p38_ND6	0.25748502994011974	167	43	167
NC_030264.1_Humnad	NC_030264.1_Humnad	p40_rrnl	0.2739981360671016	1073	294	1074
NC_030264.1_Humnad	NC_030264.1_Humnad	p41_rrns	0.2859007832898172	766	219	787
NC_030265.1_Manrel	NC_030265.1_Manrel	p1_ATP6	0.2920353982300885	226	66	226
NC_030265.1_Manrel	NC_030265.1_Manrel	p2_ATP6	0.36283185840707965	226	82	226
NC_030265.1_Manrel	NC_030265.1_Manrel	p4_ATP8	0.18867924528301888	53	10	53
NC_030265.1_Manrel	NC_030265.1_Manrel	p5_ATP8	0.3018867924528302	53	16	53
NC_030265.1_Manrel	NC_030265.1_Manrel	p7_COX1	0.41015625	512	210	512
NC_030265.1_Manrel	NC_030265.1_Manrel	p8_COX1	0.408203125	512	209	512
NC_030265.1_Manrel	NC_030265.1_Manrel	p10_COX2	0.40350877192982454	228	92	228
NC_030265.1_Manrel	NC_030265.1_Manrel	p11_COX2	0.36403508771929827	228	83	228
NC_030265.1_Manrel	NC_030265.1_Manrel	p13_COX3	0.38022813688212925	263	100	263
NC_030265.1_Manrel	NC_030265.1_Manrel	p14_COX3	0.38549618320610685	262	101	262
NC_030265.1_Manrel	NC_030265.1_Manrel	p16_CYTB	0.4074074074074074	378	154	378
NC_030265.1_Manrel	NC_030265.1_Manrel	p17_CYTB	0.3439153439153439	378	130	378
NC_030265.1_Manrel	NC_030265.1_Manrel	p19_ND1	0.0429042904290429	303	13	303
NC_030265.1_Manrel	NC_030265.1_Manrel	p20_ND1	0.33003300330033003	303	100	303
NC_030265.1_Manrel	NC_030265.1_Manrel	p22_ND2	0.22157434402332363	343	76	343
NC_030265.1_Manrel	NC_030265.1_Manrel	p23_ND2	0.34210526315789475	342	117	343
NC_030265.1_Manrel	NC_030265.1_Manrel	p25_ND3	0.3050847457627119	118	36	118
NC_030265.1_Manrel	NC_030265.1_Manrel	p26_ND3	0.3305084745762712	118	39	118
NC_030265.1_Manrel	NC_030265.1_Manrel	p28_ND4L	0.06382978723404255	94	6	94
NC_030265.1_Manrel	NC_030265.1_Manrel	p29_ND4L	0.26595744680851063	94	25	94
NC_030265.1_Manrel	NC_030265.1_Manrel	p31_ND4	0.3071748878923767	446	137	446
NC_030265.1_Manrel	NC_030265.1_Manrel	p32_ND4	0.273542600896861	446	122	446
NC_030265.1_Manrel	NC_030265.1_Manrel	p34_ND5	0.26833631484794274	559	150	559
NC_030265.1_Manrel	NC_030265.1_Manrel	p35_ND5	0.04121863799283154	558	23	558
NC_030265.1_Manrel	NC_030265.1_Manrel	p37_ND6	0.2275449101796407	167	38	167
NC_030265.1_Manrel	NC_030265.1_Manrel	p38_ND6	0.23353293413173654	167	39	167
NC_030265.1_Manrel	NC_030265.1_Manrel	p40_rrnl	0.22253258845437615	1074	239	1074
NC_030265.1_Manrel	NC_030265.1_Manrel	p41_rrns	0.24646983311938384	779	192	787
NC_030266.1_Tensin	NC_030266.1_Tensin	p1_ATP6	0.29646017699115046	226	67	226
NC_030266.1_Tensin	NC_030266.1_Tensin	p2_ATP6	0.36283185840707965	226	82	226
NC_030266.1_Tensin	NC_030266.1_Tensin	p4_ATP8	0.20754716981132076	53	11	53
NC_030266.1_Tensin	NC_030266.1_Tensin	p5_ATP8	0.32075471698113206	53	17	53
NC_030266.1_Tensin	NC_030266.1_Tensin	p7_COX1	0.4375	512	224	512
NC_030266.1_Tensin	NC_030266.1_Tensin	p8_COX1	0.404296875	512	207	512
NC_030266.1_Tensin	NC_030266.1_Tensin	p10_COX2	0.37719298245614036	228	86	228
NC_030266.1_Tensin	NC_030266.1_Tensin	p11_COX2	0.36403508771929827	228	83	228
NC_030266.1_Tensin	NC_030266.1_Tensin	p13_COX3	0.39923954372623577	263	105	263
NC_030266.1_Tensin	NC_030266.1_Tensin	p14_COX3	0.38549618320610685	262	101	262
NC_030266.1_Tensin	NC_030266.1_Tensin	p16_CYTB	0.4021164021164021	378	152	378
NC_030266.1_Tensin	NC_030266.1_Tensin	p17_CYTB	0.3492063492063492	378	132	378
NC_030266.1_Tensin	NC_030266.1_Tensin	p19_ND1	0.0858085808580858	303	26	303
NC_030266.1_Tensin	NC_030266.1_Tensin	p20_ND1	0.32673267326732675	303	99	303
NC_030266.1_Tensin	NC_030266.1_Tensin	p22_ND2	0.20408163265306123	343	70	343
NC_030266.1_Tensin	NC_030266.1_Tensin	p23_ND2	0.3333333333333333	342	114	343
NC_030266.1_Tensin	NC_030266.1_Tensin	p25_ND3	0.3135593220338983	118	37	118
NC_030266.1_Tensin	NC_030266.1_Tensin	p26_ND3	0.3305084745762712	118	39	118
NC_030266.1_Tensin	NC_030266.1_Tensin	p28_ND4L	0.0851063829787234	94	8	94
NC_030266.1_Tensin	NC_030266.1_Tensin	p29_ND4L	0.26595744680851063	94	25	94
NC_030266.1_Tensin	NC_030266.1_Tensin	p31_ND4	0.31390134529147984	446	140	446
NC_030266.1_Tensin	NC_030266.1_Tensin	p32_ND4	0.26681614349775784	446	119	446
NC_030266.1_Tensin	NC_030266.1_Tensin	p34_ND5	0.26475849731663686	559	148	559
NC_030266.1_Tensin	NC_030266.1_Tensin	p35_ND5	0.08422939068100359	558	47	558
NC_030266.1_Tensin	NC_030266.1_Tensin	p37_ND6	0.2275449101796407	167	38	167
NC_030266.1_Tensin	NC_030266.1_Tensin	p38_ND6	0.23353293413173654	167	39	167
NC_030266.1_Tensin	NC_030266.1_Tensin	p40_rrnl	0.22811918063314712	1074	245	1074
NC_030266.1_Tensin	NC_030266.1_Tensin	p41_rrns	0.2515964240102171	783	197	787
NC_030267.1_Cregem	NC_030267.1_Cregem	p1_ATP6	0.3053097345132743	226	69	226
NC_030267.1_Cregem	NC_030267.1_Cregem	p2_ATP6	0.34513274336283184	226	78	226
NC_030267.1_Cregem	NC_030267.1_Cregem	p4_ATP8	0.1509433962264151	53	8	53
NC_030267.1_Cregem	NC_030267.1_Cregem	p5_ATP8	0.3018867924528302	53	16	53
NC_030267.1_Cregem	NC_030267.1_Cregem	p7_COX1	0.400390625	512	205	512
NC_030267.1_Cregem	NC_030267.1_Cregem	p8_COX1	0.408203125	512	209	512
NC_030267.1_Cregem	NC_030267.1_Cregem	p10_COX2	0.39035087719298245	228	89	228
NC_030267.1_Cregem	NC_030267.1_Cregem	p11_COX2	0.34210526315789475	228	78	228
NC_030267.1_Cregem	NC_030267.1_Cregem	p13_COX3	0.3688212927756654	263	97	263
NC_030267.1_Cregem	NC_030267.1_Cregem	p14_COX3	0.38549618320610685	262	101	262
NC_030267.1_Cregem	NC_030267.1_Cregem	p16_CYTB	0.3783068783068783	378	143	378
NC_030267.1_Cregem	NC_030267.1_Cregem	p17_CYTB	0.3386243386243386	378	128	378
NC_030267.1_Cregem	NC_030267.1_Cregem	p19_ND1	0.07590759075907591	303	23	303
NC_030267.1_Cregem	NC_030267.1_Cregem	p20_ND1	0.31683168316831684	303	96	303
NC_030267.1_Cregem	NC_030267.1_Cregem	p22_ND2	0.2303206997084548	343	79	343
NC_030267.1_Cregem	NC_030267.1_Cregem	p23_ND2	0.33819241982507287	343	116	343
NC_030267.1_Cregem	NC_030267.1_Cregem	p25_ND3	0.2966101694915254	118	35	118
NC_030267.1_Cregem	NC_030267.1_Cregem	p26_ND3	0.288135593220339	118	34	118
NC_030267.1_Cregem	NC_030267.1_Cregem	p28_ND4L	0.0851063829787234	94	8	94
NC_030267.1_Cregem	NC_030267.1_Cregem	p29_ND4L	0.2872340425531915	94	27	94
NC_030267.1_Cregem	NC_030267.1_Cregem	p31_ND4	0.30493273542600896	446	136	446
NC_030267.1_Cregem	NC_030267.1_Cregem	p32_ND4	0.24887892376681614	446	111	446
NC_030267.1_Cregem	NC_030267.1_Cregem	p34_ND5	0.25760286225402507	559	144	559
NC_030267.1_Cregem	NC_030267.1_Cregem	p35_ND5	0.07885304659498207	558	44	558
NC_030267.1_Cregem	NC_030267.1_Cregem	p37_ND6	0.17964071856287425	167	30	167
NC_030267.1_Cregem	NC_030267.1_Cregem	p38_ND6	0.23952095808383234	167	40	167
NC_030267.1_Cregem	NC_030267.1_Cregem	p40_rrnl	0.2271880819366853	1074	244	1074
NC_030267.1_Cregem	NC_030267.1_Cregem	p41_rrns	0.2609254498714653	778	203	787
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p1_ATP6	0.27876106194690264	226	63	226
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p2_ATP6	0.35398230088495575	226	80	226
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p4_ATP8	0.09433962264150944	53	5	53
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p5_ATP8	0.20754716981132076	53	11	53
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p7_COX1	0.384765625	512	197	512
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p8_COX1	0.40234375	512	206	512
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p10_COX2	0.38596491228070173	228	88	228
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p11_COX2	0.34210526315789475	228	78	228
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p13_COX3	0.3726235741444867	263	98	263
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p14_COX3	0.37404580152671757	262	98	262
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p16_CYTB	0.3544973544973545	378	134	378
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p17_CYTB	0.3412698412698413	378	129	378
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p19_ND1	0.036303630363036306	303	11	303
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p20_ND1	0.3201320132013201	303	97	303
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p22_ND2	0.2099125364431487	343	72	343
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p23_ND2	0.3119533527696793	343	107	343
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p25_ND3	0.2627118644067797	118	31	118
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p26_ND3	0.3050847457627119	118	36	118
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p28_ND4L	0.09574468085106383	94	9	94
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p29_ND4L	0.26595744680851063	94	25	94
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p31_ND4	0.31390134529147984	446	140	446
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p32_ND4	0.25112107623318386	446	112	446
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p34_ND5	0.259391771019678	559	145	559
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p35_ND5	0.05913978494623656	558	33	558
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p37_ND6	0.17365269461077845	167	29	167
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p38_ND6	0.2275449101796407	167	38	167
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p40_rrnl	0.21787709497206703	1074	234	1074
NC_030268.1_Anazhe	NC_030268.1_Anazhe	p41_rrns	0.20945083014048532	783	164	787
NC_034282.1_Rhobra	NC_034282.1_Rhobra	p1_ATP6	0.2920353982300885	226	66	226
NC_034282.1_Rhobra	NC_034282.1_Rhobra	p2_ATP6	0.3584070796460177	226	81	226
NC_034282.1_Rhobra	NC_034282.1_Rhobra	p4_ATP8	0.11320754716981132	53	6	53
NC_034282.1_Rhobra	NC_034282.1_Rhobra	p5_ATP8	0.2830188679245283	53	15	53
