id	display_name	y_coord	r2t_val	match_type	GC_all	p1_ATP6	p2_ATP6	p3_ATP6	p4_ATP8	p5_ATP8	p6_ATP8	p7_COX1	p8_COX1	p9_COX1	p10_COX2	p11_COX2	p12_COX2	p13_COX3	p14_COX3	p15_COX3	p16_CYTB	p17_CYTB	p18_CYTB	p19_ND1	p20_ND1	p21_ND1	p22_ND2	p23_ND2	p24_ND2	p25_ND3	p26_ND3	p27_ND3	p28_ND4L	p29_ND4L	p30_ND4L	p31_ND4	p32_ND4	p33_ND4	p34_ND5	p35_ND5	p36_ND5	p37_ND6	p38_ND6	p39_ND6	p40_rrnl	p41_rrns
KX434837.1_Toxhau	KX434837.1 Toxhau	65	2.1952091590999996	exact_or_mapped	0.2729599751784052	0.33185840707964603	0.34513274336283184	0.14601769911504425	0.24528301886792453	0.2641509433962264	0.2641509433962264	0.41796875	0.404296875	0.1640625	0.3876651982378855	0.3568281938325991	0.15418502202643172	0.3840304182509506	0.37786259541984735	0.1717557251908397	0.41534391534391535	0.3412698412698413	0.1931216931216931	0.18811881188118812	0.31353135313531355	0.3102310231023102	0.2594752186588921	0.3177842565597668	0.23391812865497075	0.2966101694915254	0.3559322033898305	0.2542372881355932	0.06382978723404255	0.2765957446808511	0.3191489361702128	0.3116591928251121	0.2802690582959641	0.14382022471910114	0.2701252236135957	0.13082437275985664	0.30824372759856633	0.25149700598802394	0.23952095808383234	0.11976047904191617	0.25232774674115455	0.24966974900924702
AAP07_Aptapt	AAP07 Aptapt	66	2.0061958930999997	exact_or_mapped	0.2550325178073707	0.3274336283185841	0.3584070796460177	0.11504424778761062	0.20754716981132076	0.2830188679245283	0.09433962264150944	0.42578125	0.404296875	0.126953125	0.40789473684210525	0.35526315789473684	0.09210526315789473	0.4296577946768061	0.38549618320610685	0.11068702290076336	0.40476190476190477	0.3386243386243386	0.1164021164021164	0.0858085808580858	0.3234323432343234	0.33003300330033003	0.24489795918367346	0.34110787172011664	0.14912280701754385	0.2711864406779661	0.3050847457627119	0.0847457627118644	0.11702127659574468	0.26595744680851063	0.26595744680851063	0.31390134529147984	0.26681614349775784	0.0853932584269663	0.26475849731663686	0.07706093189964158	0.30286738351254483	0.24550898203592814	0.23952095808383234	0.10778443113772455	0.239292364990689	0.2583547557840617
43assoi_Ameass	43assoi Ameass	67	1.9679169587999994	exact_or_mapped	0.2594240224771716	0.3185840707964602	0.36283185840707965	0.12389380530973451	0.20754716981132076	0.32075471698113206	0.09433962264150944	0.43359375	0.40625	0.130859375	0.40350877192982454	0.36403508771929827	0.12280701754385964	0.42585551330798477	0.37786259541984735	0.16793893129770993	0.4126984126984127	0.34656084656084657	0.1164021164021164	0.11221122112211221	0.3234323432343234	0.33003300330033003	0.2303206997084548	0.33819241982507287	0.17251461988304093	0.2796610169491525	0.3220338983050847	0.1271186440677966	0.06382978723404255	0.26595744680851063	0.26595744680851063	0.31614349775784756	0.2600896860986547	0.08314606741573034	0.26908396946564883	0.09369024856596558	0.30592734225621415	0.25149700598802394	0.25149700598802394	0.07784431137724551	0.23277467411545624	0.26153846153846155
41K26_Amepic	41K26 Amepic	68	1.9642044189999994	exact_or_mapped	0.25819413803971003	0.33185840707964603	0.3584070796460177	0.12831858407079647	0.20754716981132076	0.2830188679245283	0.1320754716981132	0.431640625	0.40625	0.125	0.39473684210526316	0.36403508771929827	0.11842105263157894	0.42857142857142855	0.3770491803278688	0.12295081967213115	0.41534391534391535	0.34656084656084657	0.12433862433862433	0.09570957095709572	0.3234323432343234	0.32673267326732675	0.23511904761904762	0.33630952380952384	0.19701492537313434	0.2796610169491525	0.3220338983050847	0.11864406779661017	0.07446808510638298	0.26595744680851063	0.26595744680851063	0.31390134529147984	0.26905829596412556	0.0853932584269663	0.26654740608228983	0.07885304659498207	0.3046594982078853	0.24786324786324787	0.24786324786324787	0.05982905982905983	0.23277467411545624	0.2593068035943517
AA003_Ameser	AA003 Ameser	69	1.9584874378999995	exact_or_mapped	0.25812960807140084	0.3274336283185841	0.3672566371681416	0.11946902654867257	0.20754716981132076	0.24528301886792453	0.16981132075471697	0.431640625	0.404296875	0.126953125	0.40350877192982454	0.35964912280701755	0.14035087719298245	0.41825095057034223	0.37786259541984735	0.13358778625954199	0.3968253968253968	0.3439153439153439	0.15343915343915343	0.0858085808580858	0.32673267326732675	0.32673267326732675	0.23795180722891565	0.33433734939759036	0.18731117824773413	0.288135593220339	0.3220338983050847	0.1271186440677966	0.0851063829787234	0.26595744680851063	0.24468085106382978	0.3183856502242152	0.2556053811659193	0.08764044943820225	0.2629695885509839	0.09498207885304659	0.3010752688172043	0.23952095808383234	0.2634730538922156	0.07784431137724551	0.2346368715083799	0.25256410256410255
AA001_Ameand	AA001 Ameand	70	1.9588041467999995	exact_or_mapped	0.259007955077211	0.3274336283185841	0.3672566371681416	0.10619469026548672	0.20754716981132076	0.22641509433962265	0.1509433962264151	0.431640625	0.40625	0.13671875	0.40350877192982454	0.35964912280701755	0.15789473684210525	0.41825095057034223	0.37786259541984735	0.14122137404580154	0.3968253968253968	0.3439153439153439	0.1402116402116402	0.11551155115511551	0.32673267326732675	0.32673267326732675	0.2289156626506024	0.3373493975903614	0.1782477341389728	0.288135593220339	0.3135593220338983	0.11016949152542373	0.07446808510638298	0.26595744680851063	0.24468085106382978	0.3247058823529412	0.27122641509433965	0.07294117647058823	0.2629695885509839	0.0967741935483871	0.3064516129032258	0.24550898203592814	0.24550898203592814	0.10179640718562874	0.23370577281191807	0.2512820512820513
ADEC02_Amedec	ADEC02 Amedec	71	2.1030106879	exact_or_mapped	0.2627381136750813	0.3185840707964602	0.35398230088495575	0.14601769911504425	0.1509433962264151	0.3018867924528302	0.09433962264150944	0.43359375	0.408203125	0.12890625	0.3991228070175439	0.36403508771929827	0.12719298245614036	0.39543726235741444	0.3816793893129771	0.1297709923664122	0.4074074074074074	0.3492063492063492	0.15343915343915343	0.0891089108910891	0.3234323432343234	0.31353135313531355	0.23615160349854228	0.3294460641399417	0.18128654970760233	0.2966101694915254	0.3050847457627119	0.19491525423728814	0.11702127659574468	0.26595744680851063	0.24468085106382978	0.3183856502242152	0.29596412556053814	0.09213483146067415	0.2737030411449016	0.08602150537634409	0.3118279569892473	0.2275449101796407	0.2874251497005988	0.15568862275449102	0.2504655493482309	0.2538659793814433
59T3_Amedum	59T3 Amedum	72	2.1307036296999997	exact_or_mapped	0.2664605614973262	0.3333333333333333	0.36	0.12444444444444444	0.1509433962264151	0.2830188679245283	0.16981132075471697	0.436	0.408	0.132	0.3815789473684211	0.36403508771929827	0.13157894736842105	0.40304182509505704	0.38549618320610685	0.17938931297709923	0.41534391534391535	0.34656084656084657	0.15608465608465608	0.0858085808580858	0.33003300330033003	0.31353135313531355	0.23809523809523808	0.32142857142857145	0.18208955223880596	0.2711864406779661	0.3135593220338983	0.1694915254237288	0.11702127659574468	0.26595744680851063	0.2553191489361702	0.31614349775784756	0.29596412556053814	0.10337078651685393	0.32196969696969696	0.0946969696969697	0.32954545454545453	0.25149700598802394	0.25149700598802394	0.12574850299401197	0.23277467411545624	0.25097024579560157
16CI1f_Psebet	16CI1f Psebet	73	2.0907588964999997	exact_or_mapped	0.262880607422329	0.36283185840707965	0.3495575221238938	0.1504424778761062	0.18867924528301888	0.24528301886792453	0.1320754716981132	0.416015625	0.400390625	0.115234375	0.40350877192982454	0.3684210526315789	0.15350877192982457	0.41064638783269963	0.37404580152671757	0.1450381679389313	0.40476190476190477	0.34656084656084657	0.15079365079365079	0.1353135313531353	0.3201320132013201	0.3234323432343234	0.23615160349854228	0.3323615160349854	0.19298245614035087	0.2627118644067797	0.3474576271186441	0.1440677966101695	0.18085106382978725	0.2553191489361702	0.23404255319148937	0.3295964125560538	0.273542600896861	0.10786516853932585	0.25760286225402507	0.08243727598566308	0.3172043010752688	0.23952095808383234	0.25149700598802394	0.15568862275449102	0.23370577281191807	0.26397919375812745
AA005_Amespa	AA005 Amespa	74	2.1613563703999996	exact_or_mapped	0.2618529457484844	0.3407079646017699	0.36283185840707965	0.12389380530973451	0.20754716981132076	0.2641509433962264	0.1320754716981132	0.41796875	0.400390625	0.11328125	0.4166666666666667	0.3684210526315789	0.12280701754385964	0.41825095057034223	0.37786259541984735	0.13740458015267176	0.3994708994708995	0.335978835978836	0.15608465608465608	0.0924092409240924	0.32673267326732675	0.32673267326732675	0.2620481927710843	0.32831325301204817	0.21148036253776434	0.3448275862068966	0.3275862068965517	0.1896551724137931	0.11702127659574468	0.2553191489361702	0.2553191489361702	0.32286995515695066	0.257847533632287	0.10561797752808989	0.26833631484794274	0.1111111111111111	0.30286738351254483	0.26506024096385544	0.2469879518072289	0.12650602409638553	0.23556797020484171	0.24285714285714285
23spal_Amespa2	23spal Amespa2	75	2.1250191281999995	exact_or_mapped	0.25969147150507554	0.336283185840708	0.35398230088495575	0.16371681415929204	0.1320754716981132	0.2641509433962264	0.09433962264150944	0.412109375	0.404296875	0.107421875	0.40350877192982454	0.37280701754385964	0.13157894736842105	0.40408163265306124	0.36885245901639346	0.1762295081967213	0.4021164021164021	0.3386243386243386	0.13756613756613756	0.14	0.325	0.33	0.24397590361445784	0.3313253012048193	0.1510574018126888	0.288135593220339	0.3305084745762712	0.1440677966101695	0.0851063829787234	0.26595744680851063	0.24468085106382978	0.3251121076233184	0.24887892376681614	0.10337078651685393	0.2558139534883721	0.12186379928315412	0.3172043010752688	0.25301204819277107	0.25301204819277107	0.1686746987951807	0.22905027932960895	0.24870466321243523
KX434858.1_Neobol	KX434858.1 Neobol	76	2.0239214153	exact_or_mapped	0.25397811068850423	0.2920353982300885	0.3584070796460177	0.12831858407079647	0.11320754716981132	0.18867924528301888	0.16981132075471697	0.423828125	0.404296875	0.123046875	0.39035087719298245	0.32894736842105265	0.12280701754385964	0.41825095057034223	0.37786259541984735	0.13358778625954199	0.42063492063492064	0.3439153439153439	0.13227513227513227	0.0858085808580858	0.3234323432343234	0.2871287128712871	0.2309941520467836	0.3304093567251462	0.16422287390029325	0.288135593220339	0.3220338983050847	0.15254237288135594	0.06382978723404255	0.26595744680851063	0.2872340425531915	0.32062780269058294	0.26681614349775784	0.09662921348314607	0.26118067978533094	0.07885304659498207	0.3064516129032258	0.2275449101796407	0.24550898203592814	0.10778443113772455	0.23370577281191807	0.25133689839572193
NC_069808.1_Cilhum	NC 069808.1 Cilhum	77	1.8842196930999997	exact_or_mapped	0.24013948082138706	0.3053097345132743	0.34513274336283184	0.0752212389380531	0.11320754716981132	0.24528301886792453	0.11320754716981132	0.412109375	0.400390625	0.095703125	0.36403508771929827	0.34649122807017546	0.07456140350877193	0.37786259541984735	0.366412213740458	0.09541984732824428	0.3888888888888889	0.3439153439153439	0.1164021164021164	0.07920792079207921	0.31683168316831684	0.2871287128712871	0.2478134110787172	0.3206997084548105	0.20760233918128654	0.2711864406779661	0.3135593220338983	0.0847457627118644	0.0851063829787234	0.26595744680851063	0.26595744680851063	0.3183856502242152	0.257847533632287	0.06741573033707865	0.23971377459749552	0.06451612903225806	0.2974910394265233	0.18562874251497005	0.2275449101796407	0.09580838323353294	0.21508379888268156	0.22916666666666666
NC_066978.1_Paragr	NC 066978.1 Paragr	78	2.0157577546999996	exact_or_mapped	0.2435718711276332	0.3008849557522124	0.3230088495575221	0.09292035398230089	0.16981132075471697	0.3018867924528302	0.1320754716981132	0.416015625	0.3984375	0.1171875	0.35964912280701755	0.34649122807017546	0.08771929824561403	0.376425855513308	0.366412213740458	0.10687022900763359	0.3968253968253968	0.3439153439153439	0.13227513227513227	0.0891089108910891	0.3201320132013201	0.28052805280528054	0.24489795918367346	0.3119533527696793	0.19883040935672514	0.27350427350427353	0.3333333333333333	0.15384615384615385	0.031914893617021274	0.26595744680851063	0.22340425531914893	0.3183856502242152	0.24887892376681614	0.0696629213483146	0.2616487455197133	0.06104129263913824	0.3052064631956912	0.18562874251497005	0.2275449101796407	0.10778443113772455	0.21135940409683426	0.23846153846153847
KX434817.1_Tausig	KX434817.1 Tausig	79	2.0252371963999996	exact_or_mapped	0.24817518248175183	0.27876106194690264	0.3274336283185841	0.13716814159292035	0.09433962264150944	0.22641509433962265	0.1320754716981132	0.41015625	0.40234375	0.103515625	0.40350877192982454	0.34210526315789475	0.12280701754385964	0.40304182509505704	0.37404580152671757	0.15267175572519084	0.3968253968253968	0.34656084656084657	0.1164021164021164	0.09900990099009901	0.3234323432343234	0.29372937293729373	0.239067055393586	0.3119533527696793	0.13742690058479531	0.3050847457627119	0.2966101694915254	0.1271186440677966	0.1276595744680851	0.26595744680851063	0.2553191489361702	0.3251121076233184	0.2623318385650224	0.0853932584269663	0.25760286225402507	0.08781362007168458	0.30286738351254483	0.2215568862275449	0.2155688622754491	0.10778443113772455	0.21730950141110067	0.24500665778961384
KX434808.1_Miocaf	KX434808.1 Miocaf	80	2.0079231190999995	exact_or_mapped	0.24315732340854462	0.2743362831858407	0.3672566371681416	0.0752212389380531	0.1320754716981132	0.2641509433962264	0.1509433962264151	0.40625	0.396484375	0.1015625	0.3684210526315789	0.34649122807017546	0.09649122807017543	0.376425855513308	0.36259541984732824	0.12213740458015267	0.3835978835978836	0.3492063492063492	0.10052910052910052	0.09900990099009901	0.31683168316831684	0.29372937293729373	0.23615160349854228	0.3119533527696793	0.15497076023391812	0.3135593220338983	0.3135593220338983	0.15254237288135594	0.06382978723404255	0.2765957446808511	0.2765957446808511	0.31390134529147984	0.24887892376681614	0.08089887640449438	0.2558139534883721	0.06989247311827956	0.3064516129032258	0.2215568862275449	0.25748502994011974	0.10778443113772455	0.2132216014897579	0.24110671936758893
KX434839.1_Popspu	KX434839.1 Popspu	81	1.9852209480999998	exact_or_mapped	0.26374570446735396	0.3141592920353982	0.3495575221238938	0.13716814159292035	0.16981132075471697	0.2641509433962264	0.11320754716981132	0.41015625	0.40234375	0.171875	0.37280701754385964	0.33771929824561403	0.17982456140350878	0.38783269961977185	0.3893129770992366	0.1297709923664122	0.41005291005291006	0.34656084656084657	0.1402116402116402	0.12211221122112212	0.33003300330033003	0.32673267326732675	0.2536443148688047	0.34110787172011664	0.1871345029239766	0.2457627118644068	0.2966101694915254	0.1694915254237288	0.10638297872340426	0.2765957446808511	0.2553191489361702	0.31390134529147984	0.26905829596412556	0.1303370786516854	0.2737030411449016	0.13440860215053763	0.3064516129032258	0.2275449101796407	0.23952095808383234	0.0718562874251497	0.2416044776119403	0.25299401197604793
NC_086821.1_Psepin	NC 086821.1 Psepin	82	2.1038896242	exact_or_mapped	0.2501742700023236	0.3230088495575221	0.3407079646017699	0.12389380530973451	0.20754716981132076	0.3018867924528302	0.1509433962264151	0.4296875	0.396484375	0.12109375	0.39473684210526316	0.31140350877192985	0.10526315789473684	0.3574144486692015	0.36259541984732824	0.13740458015267176	0.373015873015873	0.3412698412698413	0.10582010582010581	0.0924092409240924	0.32673267326732675	0.28052805280528054	0.2375366568914956	0.3196480938416422	0.2088235294117647	0.2966101694915254	0.3305084745762712	0.1016949152542373	0.06382978723404255	0.2978723404255319	0.2553191489361702	0.3101123595505618	0.273542600896861	0.07865168539325842	0.26475849731663686	0.07347670250896057	0.30824372759856633	0.2155688622754491	0.20958083832335328	0.15568862275449102	0.23392357875116496	0.24455825864276567
KX434847.1_Psepin2	KX434847.1 Psepin2	83	2.0973727853	exact_or_mapped	0.25	0.3141592920353982	0.34513274336283184	0.11946902654867257	0.20754716981132076	0.2830188679245283	0.11320754716981132	0.4296875	0.396484375	0.12109375	0.39035087719298245	0.32456140350877194	0.10964912280701754	0.35361216730038025	0.3702290076335878	0.10687022900763359	0.37566137566137564	0.3412698412698413	0.11904761904761904	0.09900990099009901	0.33003300330033003	0.2871287128712871	0.2287390029325513	0.31085043988269795	0.2088235294117647	0.3050847457627119	0.3389830508474576	0.11016949152542373	0.0851063829787234	0.2765957446808511	0.2553191489361702	0.2943820224719101	0.273542600896861	0.07865168539325842	0.26475849731663686	0.08064516129032258	0.3064516129032258	0.2275449101796407	0.20359281437125748	0.17365269461077845	0.22926374650512582	0.24934725848563968
NC_069810.1_Dertru	NC 069810.1 Dertru	84	2.2956519239999995	exact_or_mapped	0.2605081190272706	0.30973451327433627	0.3495575221238938	0.11061946902654868	0.21153846153846154	0.25	0.17307692307692307	0.4140625	0.396484375	0.138671875	0.39473684210526316	0.34649122807017546	0.14035087719298245	0.3650190114068441	0.36259541984732824	0.183206106870229	0.3941798941798942	0.335978835978836	0.17989417989417988	0.1419141914191419	0.3234323432343234	0.297029702970297	0.24269005847953215	0.3157894736842105	0.21994134897360704	0.2711864406779661	0.3389830508474576	0.2033898305084746	0.15053763440860216	0.27956989247311825	0.25806451612903225	0.3105022831050228	0.2671232876712329	0.14187643020594964	0.25448028673835127	0.09874326750448834	0.3123877917414722	0.19760479041916168	0.25149700598802394	0.16167664670658682	0.2206703910614525	0.25227568270481143
KX434850.1_Derlob	KX434850.1 Derlob	85	2.4009238699999997	exact_or_mapped	0.2557020946470132	0.3185840707964602	0.3141592920353982	0.13274336283185842	0.16981132075471697	0.18867924528301888	0.16981132075471697	0.416015625	0.3984375	0.15625	0.39035087719298245	0.31140350877192985	0.17105263157894737	0.34600760456273766	0.3702290076335878	0.1183206106870229	0.37037037037037035	0.3412698412698413	0.17989417989417988	0.1485148514851485	0.3432343234323432	0.28052805280528054	0.26822157434402333	0.3032069970845481	0.21929824561403508	0.3135593220338983	0.3050847457627119	0.11016949152542373	0.14893617021276595	0.2765957446808511	0.26595744680851063	0.30493273542600896	0.26905829596412556	0.10112359550561797	0.2504472271914132	0.10931899641577061	0.3010752688172043	0.24550898203592814	0.2874251497005988	0.16167664670658682	0.21755368814192344	0.22251655629139072
KY689113.1_Derdes2	KY689113.1 Derdes2	86	2.2455451074	exact_or_mapped	0.25744416873449133	0.2743362831858407	0.3407079646017699	0.1504424778761062	0.1320754716981132	0.22641509433962265	0.24528301886792453	0.421875	0.3984375	0.1875	0.39473684210526316	0.34210526315789475	0.17105263157894737	0.38022813688212925	0.37404580152671757	0.14122137404580154	0.373015873015873	0.3492063492063492	0.1111111111111111	0.12211221122112212	0.3201320132013201	0.3069306930693069	0.2478134110787172	0.3119533527696793	0.2309941520467836	0.2796610169491525	0.2711864406779661	0.1440677966101695	0.0851063829787234	0.2553191489361702	0.2765957446808511	0.3004484304932735	0.26905829596412556	0.10337078651685393	0.27906976744186046	0.13620071684587814	0.2939068100358423	0.19760479041916168	0.23353293413173654	0.10179640718562874	0.2320596458527493	0.22397891963109354
KX434834.1_Derdes	KX434834.1 Derdes	87	2.2471495218	exact_or_mapped	0.25760161340366117	0.26991150442477874	0.336283185840708	0.1592920353982301	0.1320754716981132	0.22641509433962265	0.24528301886792453	0.421875	0.3984375	0.185546875	0.39473684210526316	0.34210526315789475	0.15789473684210525	0.38022813688212925	0.37404580152671757	0.1450381679389313	0.37037037037037035	0.3492063492063492	0.1164021164021164	0.1254125412541254	0.31683168316831684	0.3069306930693069	0.2478134110787172	0.3177842565597668	0.21929824561403508	0.2966101694915254	0.2796610169491525	0.15254237288135594	0.0851063829787234	0.2553191489361702	0.2765957446808511	0.30493273542600896	0.2713004484304933	0.1101123595505618	0.27906976744186046	0.13440860215053763	0.2921146953405018	0.19760479041916168	0.2275449101796407	0.10179640718562874	0.2320596458527493	0.22251655629139072
NC_077478.1_Galamo	NC 077478.1 Galamo	88	1.8290892696999996	exact_or_mapped	0.2383977686526691	0.28761061946902655	0.36283185840707965	0.05309734513274336	0.16981132075471697	0.2830188679245283	0.11320754716981132	0.416015625	0.404296875	0.091796875	0.38596491228070173	0.34210526315789475	0.09210526315789473	0.38022813688212925	0.3702290076335878	0.08015267175572519	0.37566137566137564	0.3412698412698413	0.07407407407407407	0.052805280528052806	0.3201320132013201	0.30033003300330036	0.22448979591836735	0.3323615160349854	0.1783625730994152	0.2627118644067797	0.3389830508474576	0.11864406779661017	0.05319148936170213	0.26595744680851063	0.22340425531914893	0.3116591928251121	0.2533632286995516	0.056179775280898875	0.2737030411449016	0.04121863799283154	0.3118279569892473	0.19760479041916168	0.23952095808383234	0.04790419161676647	0.21601489757914338	0.24057217165149544
MW357297.1_Asiyun	MW357297.1 Asiyun	89	1.8022964764999998	exact_or_mapped	0.2510859447719516	0.29646017699115046	0.3584070796460177	0.09734513274336283	0.1509433962264151	0.2641509433962264	0.09433962264150944	0.416015625	0.40625	0.109375	0.38596491228070173	0.35526315789473684	0.10964912280701754	0.3840304182509506	0.3816793893129771	0.09923664122137404	0.4021164021164021	0.3492063492063492	0.1164021164021164	0.10891089108910891	0.33663366336633666	0.3201320132013201	0.24198250728862974	0.3323615160349854	0.21052631578947367	0.2711864406779661	0.3305084745762712	0.07627118644067797	0.0851063829787234	0.2765957446808511	0.22340425531914893	0.31390134529147984	0.27802690582959644	0.0449438202247191	0.27549194991055453	0.07168458781362007	0.3118279569892473	0.20958083832335328	0.2275449101796407	0.09580838323353294	0.22905027932960895	0.253315649867374
KX434842.1_Ortmin	KX434842.1 Ortmin	90	1.8534127364999997	exact_or_mapped	0.2494767036204357	0.2831858407079646	0.3495575221238938	0.10176991150442478	0.11320754716981132	0.3018867924528302	0.11320754716981132	0.439453125	0.40625	0.11328125	0.39473684210526316	0.3508771929824561	0.11842105263157894	0.39923954372623577	0.37786259541984735	0.1297709923664122	0.3862433862433862	0.34656084656084657	0.07936507936507936	0.052805280528052806	0.3234323432343234	0.30363036303630364	0.26822157434402333	0.3206997084548105	0.2309941520467836	0.2966101694915254	0.3220338983050847	0.1271186440677966	0.06382978723404255	0.26595744680851063	0.23404255319148937	0.31614349775784756	0.26905829596412556	0.05393258426966292	0.26118067978533094	0.04838709677419355	0.3064516129032258	0.2155688622754491	0.23952095808383234	0.11377245508982035	0.22998137802607077	0.25229960578186594
NC_030265.1_Manrel	NC 030265.1 Manrel	91	1.7942877118999996	exact_or_mapped	0.2379219572623103	0.2920353982300885	0.36283185840707965	0.05309734513274336	0.18867924528301888	0.3018867924528302	0.05660377358490566	0.41015625	0.408203125	0.072265625	0.40350877192982454	0.36403508771929827	0.05701754385964912	0.38022813688212925	0.38549618320610685	0.08015267175572519	0.4074074074074074	0.3439153439153439	0.06084656084656084	0.0429042904290429	0.33003300330033003	0.30033003300330036	0.22157434402332363	0.34210526315789475	0.09649122807017543	0.3050847457627119	0.3305084745762712	0.05084745762711865	0.06382978723404255	0.26595744680851063	0.23404255319148937	0.3071748878923767	0.273542600896861	0.04719101123595506	0.26833631484794274	0.04121863799283154	0.3100358422939068	0.2275449101796407	0.23353293413173654	0.07784431137724551	0.22253258845437615	0.24646983311938384
NC_086820.1_Staagr	NC 086820.1 Staagr	92	1.8954572123999995	exact_or_mapped	0.25058040550998295	0.30973451327433627	0.3584070796460177	0.07964601769911504	0.1509433962264151	0.33962264150943394	0.1320754716981132	0.423828125	0.41015625	0.078125	0.40350877192982454	0.3508771929824561	0.11403508771929824	0.38783269961977185	0.3816793893129771	0.1183206106870229	0.40476190476190477	0.34656084656084657	0.09788359788359788	0.09570957095709572	0.33663366336633666	0.3102310231023102	0.23615160349854228	0.34402332361516036	0.19005847953216373	0.2796610169491525	0.3135593220338983	0.07627118644067797	0.0851063829787234	0.2765957446808511	0.22340425531914893	0.31390134529147984	0.26681614349775784	0.07415730337078652	0.2808586762075134	0.07526881720430108	0.31362007168458783	0.2215568862275449	0.2155688622754491	0.1317365269461078	0.22625698324022347	0.2423469387755102
NC_065760.1_Stamac	NC 065760.1 Stamac	93	1.9006695735999994	exact_or_mapped	0.25189599133261104	0.3008849557522124	0.3584070796460177	0.0752212389380531	0.1509433962264151	0.33962264150943394	0.16981132075471697	0.4296875	0.41015625	0.09765625	0.40789473684210525	0.3508771929824561	0.11403508771929824	0.40304182509505704	0.37786259541984735	0.1183206106870229	0.3941798941798942	0.3492063492063492	0.11375661375661375	0.0924092409240924	0.33663366336633666	0.31683168316831684	0.23615160349854228	0.3498542274052478	0.1783625730994152	0.2796610169491525	0.3220338983050847	0.1016949152542373	0.06382978723404255	0.26595744680851063	0.22340425531914893	0.31390134529147984	0.273542600896861	0.08314606741573034	0.27549194991055453	0.07706093189964158	0.31362007168458783	0.2215568862275449	0.2215568862275449	0.09580838323353294	0.22439478584729983	0.2423469387755102
OL414957.1_Staspe2	OL414957.1 Staspe2	94	1.8994555007999996	exact_or_mapped	0.24643962848297213	0.2920353982300885	0.36283185840707965	0.084070796460177	0.11320754716981132	0.33962264150943394	0.07547169811320754	0.439453125	0.41015625	0.09375	0.39035087719298245	0.3508771929824561	0.08771929824561403	0.3916349809885932	0.38549618320610685	0.10687022900763359	0.4021164021164021	0.3439153439153439	0.07407407407407407	0.07590759075907591	0.3333333333333333	0.31683168316831684	0.25146198830409355	0.3304093567251462	0.17251461988304093	0.2627118644067797	0.3389830508474576	0.03389830508474576	0.0851063829787234	0.26595744680851063	0.22340425531914893	0.3183856502242152	0.2645739910313901	0.06741573033707865	0.27906976744186046	0.05734767025089606	0.3118279569892473	0.20359281437125748	0.2155688622754491	0.08383233532934131	0.22532588454376165	0.2423469387755102
NC_065761.1_Stafla	NC 065761.1 Stafla	95	1.8912188362999995	exact_or_mapped	0.24887788268069957	0.3008849557522124	0.36283185840707965	0.11946902654867257	0.1320754716981132	0.3584905660377358	0.05660377358490566	0.435546875	0.41015625	0.095703125	0.39035087719298245	0.3508771929824561	0.09210526315789473	0.38783269961977185	0.38549618320610685	0.10687022900763359	0.40476190476190477	0.3492063492063492	0.082010582010582	0.10561056105610561	0.33003300330033003	0.297029702970297	0.24198250728862974	0.33527696793002915	0.16666666666666666	0.2627118644067797	0.3220338983050847	0.07627118644067797	0.09574468085106383	0.26595744680851063	0.22340425531914893	0.3116591928251121	0.2600896860986547	0.08314606741573034	0.2737030411449016	0.07168458781362007	0.31362007168458783	0.20359281437125748	0.23353293413173654	0.05389221556886228	0.22532588454376165	0.2512755102040816
KU201316.1_Staspe	KU201316.1 Staspe	96	1.8918561620999996	exact_or_mapped	0.2508135750813575	0.3008849557522124	0.36283185840707965	0.13274336283185842	0.11320754716981132	0.3584905660377358	0.07547169811320754	0.43359375	0.41015625	0.099609375	0.39035087719298245	0.3508771929824561	0.09649122807017543	0.3916349809885932	0.38549618320610685	0.11450381679389313	0.40476190476190477	0.3492063492063492	0.082010582010582	0.11551155115511551	0.33003300330033003	0.297029702970297	0.24198250728862974	0.3362573099415205	0.17251461988304093	0.2627118644067797	0.3220338983050847	0.0847457627118644	0.09574468085106383	0.26595744680851063	0.24468085106382978	0.3116591928251121	0.26681614349775784	0.0853932584269663	0.2737030411449016	0.07526881720430108	0.31362007168458783	0.20359281437125748	0.23353293413173654	0.059880239520958084	0.22811918063314712	0.24967490247074123
KX434862.1_Tarala	KX434862.1 Tarala	97	1.8937318319999994	exact_or_mapped	0.261048224530935	0.2831858407079646	0.37168141592920356	0.09734513274336283	0.1320754716981132	0.37735849056603776	0.1320754716981132	0.421875	0.40625	0.125	0.40789473684210525	0.35526315789473684	0.12280701754385964	0.4068441064638783	0.38549618320610685	0.1450381679389313	0.4126984126984127	0.34656084656084657	0.14285714285714285	0.09570957095709572	0.32673267326732675	0.3432343234323432	0.22740524781341107	0.33819241982507287	0.16374269005847952	0.2966101694915254	0.3220338983050847	0.13559322033898305	0.0851063829787234	0.26595744680851063	0.24468085106382978	0.3094170403587444	0.3004484304932735	0.09662921348314607	0.2737030411449016	0.08422939068100359	0.3154121863799283	0.2215568862275449	0.23952095808383234	0.20359281437125748	0.2430167597765363	0.2578947368421053
